Source Name	Characteristics[organism]	Characteristics[organism part]	Characteristics[developmental stage]	characteristics[cell type]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	Characteristics[disease]	characteristics[biological replicate]	Characteristics[cell line]	characteristics[individual]	assay name	comment[label]	comment[technich replicate]	comment[fraction identifier]	comment[file uri]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fragment mass tolerance]	comment[precursor mass tolerance]	comment[modification parameters]	comment[modification parameters].1	comment[modification parameters].2	comment[data file]	Material Type	factor value[cell line]	sampleChecksum	sampleAccession
PXD008222-Sample 28	Homo sapiens	breast	adult	epithelial	Caucasian	74Y	female	breast carcinoma	1	HS578T	not available	run 152	AC=MS:1002038;NT=label free sample	not available	2	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q02365.raw	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q02365.raw	cell	HS578T	3c9f9d92439fb6acdb86904861c25d110853c35e008265b9ee26985eb2521927	SAMEA7713407
PXD008222-Sample 28	Homo sapiens	breast	adult	epithelial	Caucasian	74Y	female	breast carcinoma	1	HS578T	not available	run 153	AC=MS:1002038;NT=label free sample	not available	3	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q02366.raw	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q02366.raw	cell	HS578T	3c9f9d92439fb6acdb86904861c25d110853c35e008265b9ee26985eb2521927	SAMEA7713407
PXD008222-Sample 28	Homo sapiens	breast	adult	epithelial	Caucasian	74Y	female	breast carcinoma	1	HS578T	not available	run 154	AC=MS:1002038;NT=label free sample	not available	4	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q02367.raw	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q02367.raw	cell	HS578T	3c9f9d92439fb6acdb86904861c25d110853c35e008265b9ee26985eb2521927	SAMEA7713407
PXD008222-Sample 28	Homo sapiens	breast	adult	epithelial	Caucasian	74Y	female	breast carcinoma	1	HS578T	not available	run 155	AC=MS:1002038;NT=label free sample	not available	5	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q02368.raw	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q02368.raw	cell	HS578T	3c9f9d92439fb6acdb86904861c25d110853c35e008265b9ee26985eb2521927	SAMEA7713407
PXD008222-Sample 29	Homo sapiens	breast	adult	epithelial	Caucasian	74Y	female	breast carcinoma	1	BT20	not available	run 156	AC=MS:1002038;NT=label free sample	not available	1	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q02407.raw	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q02407.raw	cell	BT20	ba6c76a18724db2435513accf795bee3722997f7be9f017d95839848fa7df8d4	SAMEA7713408
PXD008222-Sample 29	Homo sapiens	breast	adult	epithelial	Caucasian	74Y	female	breast carcinoma	1	BT20	not available	run 157	AC=MS:1002038;NT=label free sample	not available	2	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q02408.raw	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q02408.raw	cell	BT20	ba6c76a18724db2435513accf795bee3722997f7be9f017d95839848fa7df8d4	SAMEA7713408
PXD008222-Sample 29	Homo sapiens	breast	adult	epithelial	Caucasian	74Y	female	breast carcinoma	1	BT20	not available	run 158	AC=MS:1002038;NT=label free sample	not available	3	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q02409.raw	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q02409.raw	cell	BT20	ba6c76a18724db2435513accf795bee3722997f7be9f017d95839848fa7df8d4	SAMEA7713408
PXD008222-Sample 29	Homo sapiens	breast	adult	epithelial	Caucasian	74Y	female	breast carcinoma	1	BT20	not available	run 159	AC=MS:1002038;NT=label free sample	not available	4	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q02410.raw	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q02410.raw	cell	BT20	ba6c76a18724db2435513accf795bee3722997f7be9f017d95839848fa7df8d4	SAMEA7713408
PXD008222-Sample 29	Homo sapiens	breast	adult	epithelial	Caucasian	74Y	female	breast carcinoma	1	BT20	not available	run 160	AC=MS:1002038;NT=label free sample	not available	5	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q02411.raw	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q02411.raw	cell	BT20	ba6c76a18724db2435513accf795bee3722997f7be9f017d95839848fa7df8d4	SAMEA7713408
PXD008222-Sample 30	Homo sapiens	breast	adult	epithelial	Caucasian	74Y	female	breast carcinoma	1	BT20	not available	run 161	AC=MS:1002038;NT=label free sample	not available	1	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q02413.raw	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q02413.raw	cell	BT20	4a2e5a8fd2bfeef1ccd01481bd76e59aa03cbc7c446416e3ace15ff690a45232	SAMEA7713409
PXD008222-Sample 30	Homo sapiens	breast	adult	epithelial	Caucasian	74Y	female	breast carcinoma	1	BT20	not available	run 162	AC=MS:1002038;NT=label free sample	not available	2	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q02414.raw	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q02414.raw	cell	BT20	4a2e5a8fd2bfeef1ccd01481bd76e59aa03cbc7c446416e3ace15ff690a45232	SAMEA7713409
PXD008222-Sample 30	Homo sapiens	breast	adult	epithelial	Caucasian	74Y	female	breast carcinoma	1	BT20	not available	run 163	AC=MS:1002038;NT=label free sample	not available	3	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q02415.raw	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q02415.raw	cell	BT20	4a2e5a8fd2bfeef1ccd01481bd76e59aa03cbc7c446416e3ace15ff690a45232	SAMEA7713409
PXD008222-Sample 30	Homo sapiens	breast	adult	epithelial	Caucasian	74Y	female	breast carcinoma	1	BT20	not available	run 164	AC=MS:1002038;NT=label free sample	not available	4	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q02416.raw	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q02416.raw	cell	BT20	4a2e5a8fd2bfeef1ccd01481bd76e59aa03cbc7c446416e3ace15ff690a45232	SAMEA7713409
PXD008222-Sample 30	Homo sapiens	breast	adult	epithelial	Caucasian	74Y	female	breast carcinoma	1	BT20	not available	run 165	AC=MS:1002038;NT=label free sample	not available	5	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q02417.raw	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q02417.raw	cell	BT20	4a2e5a8fd2bfeef1ccd01481bd76e59aa03cbc7c446416e3ace15ff690a45232	SAMEA7713409
PXD008222-Sample 31	Homo sapiens	breast	adult	epithelial	Black	44Y	female	medulallary carcinoma	1	MDAMB157	not available	run 166	AC=MS:1002038;NT=label free sample	not available	1	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q02425.raw	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q02425.raw	cell	MDAMB157	e4d4cee4a879829e995ed50c63608a9fe7977c41e9978e427e143a0f3b3ae95c	SAMEA7713410
PXD008222-Sample 31	Homo sapiens	breast	adult	epithelial	Black	44Y	female	medulallary carcinoma	1	MDAMB157	not available	run 167	AC=MS:1002038;NT=label free sample	not available	2	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q02426.raw	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q02426.raw	cell	MDAMB157	e4d4cee4a879829e995ed50c63608a9fe7977c41e9978e427e143a0f3b3ae95c	SAMEA7713410
PXD008222-Sample 31	Homo sapiens	breast	adult	epithelial	Black	44Y	female	medulallary carcinoma	1	MDAMB157	not available	run 168	AC=MS:1002038;NT=label free sample	not available	3	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q02427.raw	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q02427.raw	cell	MDAMB157	e4d4cee4a879829e995ed50c63608a9fe7977c41e9978e427e143a0f3b3ae95c	SAMEA7713410
PXD008222-Sample 31	Homo sapiens	breast	adult	epithelial	Black	44Y	female	medulallary carcinoma	1	MDAMB157	not available	run 169	AC=MS:1002038;NT=label free sample	not available	4	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q02428.raw	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q02428.raw	cell	MDAMB157	e4d4cee4a879829e995ed50c63608a9fe7977c41e9978e427e143a0f3b3ae95c	SAMEA7713410
PXD008222-Sample 31	Homo sapiens	breast	adult	epithelial	Black	44Y	female	medulallary carcinoma	1	MDAMB157	not available	run 170	AC=MS:1002038;NT=label free sample	not available	5	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q02429.raw	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q02429.raw	cell	MDAMB157	e4d4cee4a879829e995ed50c63608a9fe7977c41e9978e427e143a0f3b3ae95c	SAMEA7713410
PXD008222-Sample 32	Homo sapiens	breast	adult	epithelial	Black	44Y	female	medulallary carcinoma	1	MDAMB157	not available	run 171	AC=MS:1002038;NT=label free sample	not available	1	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q02431.raw	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q02431.raw	cell	MDAMB157	d66f604c0a5c94cd088d7ae2bd672a07a1cee9ee551b6bb45caf0ec2806ae1d1	SAMEA7713411
PXD008222-Sample 32	Homo sapiens	breast	adult	epithelial	Black	44Y	female	medulallary carcinoma	1	MDAMB157	not available	run 172	AC=MS:1002038;NT=label free sample	not available	2	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q02432.raw	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q02432.raw	cell	MDAMB157	d66f604c0a5c94cd088d7ae2bd672a07a1cee9ee551b6bb45caf0ec2806ae1d1	SAMEA7713411
PXD008222-Sample 32	Homo sapiens	breast	adult	epithelial	Black	44Y	female	medulallary carcinoma	1	MDAMB157	not available	run 173	AC=MS:1002038;NT=label free sample	not available	3	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q02433.raw	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q02433.raw	cell	MDAMB157	d66f604c0a5c94cd088d7ae2bd672a07a1cee9ee551b6bb45caf0ec2806ae1d1	SAMEA7713411
PXD008222-Sample 32	Homo sapiens	breast	adult	epithelial	Black	44Y	female	medulallary carcinoma	1	MDAMB157	not available	run 174	AC=MS:1002038;NT=label free sample	not available	4	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q02434.raw	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q02434.raw	cell	MDAMB157	d66f604c0a5c94cd088d7ae2bd672a07a1cee9ee551b6bb45caf0ec2806ae1d1	SAMEA7713411
PXD008222-Sample 32	Homo sapiens	breast	adult	epithelial	Black	44Y	female	medulallary carcinoma	1	MDAMB157	not available	run 175	AC=MS:1002038;NT=label free sample	not available	5	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q02435.raw	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q02435.raw	cell	MDAMB157	d66f604c0a5c94cd088d7ae2bd672a07a1cee9ee551b6bb45caf0ec2806ae1d1	SAMEA7713411
PXD008222-Sample 33	Homo sapiens	breast	adult	epithelial	Caucasian	72Y	female	ductal carcinoma	1	BT549	not available	run 176	AC=MS:1002038;NT=label free sample	not available	1	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q02438.raw	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q02438.raw	cell	BT549	4c02f49284947e53b838e55d224c255cd5c01dd317182cad7d6f3aa94ff1bc01	SAMEA7713412
PXD008222-Sample 33	Homo sapiens	breast	adult	epithelial	Caucasian	72Y	female	ductal carcinoma	1	BT549	not available	run 177	AC=MS:1002038;NT=label free sample	not available	2	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q02439.raw	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q02439.raw	cell	BT549	4c02f49284947e53b838e55d224c255cd5c01dd317182cad7d6f3aa94ff1bc01	SAMEA7713412
PXD008222-Sample 33	Homo sapiens	breast	adult	epithelial	Caucasian	72Y	female	ductal carcinoma	1	BT549	not available	run 178	AC=MS:1002038;NT=label free sample	not available	3	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q02440.raw	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q02440.raw	cell	BT549	4c02f49284947e53b838e55d224c255cd5c01dd317182cad7d6f3aa94ff1bc01	SAMEA7713412
PXD008222-Sample 33	Homo sapiens	breast	adult	epithelial	Caucasian	72Y	female	ductal carcinoma	1	BT549	not available	run 179	AC=MS:1002038;NT=label free sample	not available	4	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q02441.raw	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q02441.raw	cell	BT549	4c02f49284947e53b838e55d224c255cd5c01dd317182cad7d6f3aa94ff1bc01	SAMEA7713412
PXD008222-Sample 33	Homo sapiens	breast	adult	epithelial	Caucasian	72Y	female	ductal carcinoma	1	BT549	not available	run 180	AC=MS:1002038;NT=label free sample	not available	5	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q02442.raw	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q02442.raw	cell	BT549	4c02f49284947e53b838e55d224c255cd5c01dd317182cad7d6f3aa94ff1bc01	SAMEA7713412
PXD008222-Sample 34	Homo sapiens	breast	adult	epithelial	Caucasian	72Y	female	ductal carcinoma	1	BT549	not available	run 181	AC=MS:1002038;NT=label free sample	not available	1	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q02444.raw	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q02444.raw	cell	BT549	5154f9145175bd852274c35b03c10367dfd9c2ca7edf58425c3c7d68e9f6e960	SAMEA7713413
PXD008222-Sample 34	Homo sapiens	breast	adult	epithelial	Caucasian	72Y	female	ductal carcinoma	1	BT549	not available	run 182	AC=MS:1002038;NT=label free sample	not available	2	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q02445.raw	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q02445.raw	cell	BT549	5154f9145175bd852274c35b03c10367dfd9c2ca7edf58425c3c7d68e9f6e960	SAMEA7713413
PXD008222-Sample 34	Homo sapiens	breast	adult	epithelial	Caucasian	72Y	female	ductal carcinoma	1	BT549	not available	run 183	AC=MS:1002038;NT=label free sample	not available	3	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q02446.raw	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q02446.raw	cell	BT549	5154f9145175bd852274c35b03c10367dfd9c2ca7edf58425c3c7d68e9f6e960	SAMEA7713413
PXD008222-Sample 34	Homo sapiens	breast	adult	epithelial	Caucasian	72Y	female	ductal carcinoma	1	BT549	not available	run 184	AC=MS:1002038;NT=label free sample	not available	4	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q02447.raw	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q02447.raw	cell	BT549	5154f9145175bd852274c35b03c10367dfd9c2ca7edf58425c3c7d68e9f6e960	SAMEA7713413
PXD008222-Sample 34	Homo sapiens	breast	adult	epithelial	Caucasian	72Y	female	ductal carcinoma	1	BT549	not available	run 185	AC=MS:1002038;NT=label free sample	not available	5	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q02448.raw	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q02448.raw	cell	BT549	5154f9145175bd852274c35b03c10367dfd9c2ca7edf58425c3c7d68e9f6e960	SAMEA7713413
PXD008222-Sample 35	Homo sapiens	breast	adult	epithelial	Caucasian	50Y	female	primary ductal carcinoma	1	HCC38	not available	run 186	AC=MS:1002038;NT=label free sample	not available	1	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q02452.raw	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q02452.raw	cell	HCC38	9daf391ee0a85ca6ec5af5228fffe8bdbb58fbdaad19cc9090831a529857d551	SAMEA7713414
PXD008222-Sample 35	Homo sapiens	breast	adult	epithelial	Caucasian	50Y	female	primary ductal carcinoma	1	HCC38	not available	run 187	AC=MS:1002038;NT=label free sample	not available	2	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q02453.raw	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q02453.raw	cell	HCC38	9daf391ee0a85ca6ec5af5228fffe8bdbb58fbdaad19cc9090831a529857d551	SAMEA7713414
PXD008222-Sample 35	Homo sapiens	breast	adult	epithelial	Caucasian	50Y	female	primary ductal carcinoma	1	HCC38	not available	run 188	AC=MS:1002038;NT=label free sample	not available	3	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/12/PXD008222/q02454.raw	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	not available	0.01 Da	50 ppm	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	q02454.raw	cell	HCC38	9daf391ee0a85ca6ec5af5228fffe8bdbb58fbdaad19cc9090831a529857d551	SAMEA7713414
